City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
210,sesheke,0,NA,1571105987,32,-17.47,24.29,66.2,2.1
211,ushtobe,67,KZ,1571105987,48,45.25,77.98,56.696000000000055,6.61
212,valdosta,90,US,1571105988,88,30.83,-83.28,78.80000000000001,1.5
213,chingirlau,100,KZ,1571105988,71,51.09,54.08,50.95400000000005,6.986
214,batticaloa,100,LK,1571105537,73,7.71,81.69,83.084,0.998
215,cap malheureux,20,MU,1571105988,93,-19.98,57.61,69.00800000000001,3.1
216,castro,100,CL,1571105531,70,-42.48,-73.76,48.2,1.0
217,ancud,100,CL,1571105550,70,-41.87,-73.83,48.2,1.0
218,ferkessedougou,100,CI,1571105989,82,9.6,-5.2,73.27400000000002,1.967
219,pacific grove,1,US,1571105564,71,36.62,-121.92,62.6,1.5
220,coihaique,0,CL,1571105989,21,-45.58,-72.07,51.8,3.6
221,colares,20,PT,1571105989,76,38.8,-9.45,57.2,2.1
222,teyateyaneng,5,LS,1571105989,28,-29.15,27.74,52.898000000000025,1.3
223,grand gaube,20,MU,1571105604,93,-20.01,57.66,69.00800000000001,3.1
224,kolyvan,100,RU,1571105990,65,55.31,82.74,50.41400000000003,4.602
225,san quintin,99,PH,1571105590,58,17.54,120.52,87.17000000000007,2.454
226,sychevka,100,RU,1571105990,87,55.83,34.27,51.116000000000014,4.22
227,front royal,1,US,1571105990,81,38.92,-78.19,59.0,2.263
228,lagos,100,NG,1571105990,81,6.46,3.39,81.14000000000001,5.198
229,najran,76,SA,1571105573,34,17.54,44.22,68.0,3.749
230,comodoro rivadavia,0,AR,1571105991,75,-45.87,-67.48,44.6,5.365
231,lesnikovo,100,RU,1571105991,79,55.28,65.32,43.44800000000002,5.499
232,lorengau,30,PG,1571105534,73,-2.02,147.27,84.14600000000004,4.26
233,bambous virieux,40,MU,1571105538,100,-20.34,57.76,69.00800000000001,2.6
234,tabou,92,CI,1571105991,95,4.42,-7.36,73.958,0.693
235,aragarcas,38,BR,1571105992,55,-15.9,-52.25,78.60200000000009,2.073
236,atar,91,MR,1571105992,52,20.52,-13.05,80.65400000000005,6.779
237,tautira,75,PF,1571105531,69,-17.73,-149.15,80.6,4.6
238,kavaratti,96,IN,1571105581,69,10.57,72.64,83.4260000000001,1.57
239,buin,75,CL,1571105602,67,-33.73,-70.74,57.2,3.6
240,semnan,0,IR,1571105998,28,35.58,53.39,57.2,0.841
241,aubel,100,BE,1571105998,77,50.7,5.86,62.99600000000005,1.5
242,mildura,16,AU,1571105999,32,-34.18,142.16,71.00600000000003,3.6
243,klaksvik,0,FO,1571105604,93,62.23,-6.59,48.2,6.7
244,privolzhskiy,90,RU,1571105999,93,55.96,48.41,44.6,4.0
